年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,27,土,みずな,31300,福　岡,040,4698,577,,
2025,9,27,土,こまつな,31500,,,138960,445,123.3,101.4
2025,9,27,土,こまつな,31500,茨　城,008,70910,446,,
2025,9,27,土,こまつな,31500,福　岡,040,19252,427,,
2025,9,27,土,こまつな,31500,群　馬,010,9782,407,,
2025,9,27,土,こまつな,31500,北海道,001,7269,503,,
2025,9,27,土,こまつな,31500,広　島,034,5056,436,,
2025,9,27,土,その他の菜類,31550,,,915,635,100.9,101.0
2025,9,27,土,ちんげんさい,31560,,,30287,513,108.6,101.0
2025,9,27,土,ちんげんさい,31560,茨　城,008,11164,510,,
2025,9,27,土,ちんげんさい,31560,静　岡,022,6555,581,,
2025,9,27,土,ちんげんさい,31560,長　野,020,2640,358,,
2025,9,27,土,ちんげんさい,31560,福　岡,040,2344,511,,
2025,9,27,土,ちんげんさい,31560,愛　知,023,1553,515,,
2025,9,27,土,キャベツ,31700,,,1673197,91,102.3,97.8
2025,9,27,土,キャベツ,31700,群　馬,010,1121038,90,,
2025,9,27,土,キャベツ,31700,長　野,020,233991,94,,
2025,9,27,土,ほうれんそう,31800,,,48219,1155,125.1,103.3
2025,9,27,土,ほうれんそう,31800,岐　阜,021,17936,1148,,
2025,9,27,土,ほうれんそう,31800,群　馬,010,10631,1125,,
2025,9,27,土,ほうれんそう,31800,栃　木,009,7452,1253,,
2025,9,27,土,ほうれんそう,31800,北海道,001,4520,1028,,
2025,9,27,土,ねぎ,31900,,,381681,519,118.8,97.9
2025,9,27,土,ねぎ,31900,北海道,001,135812,462,,
2025,9,27,土,ねぎ,31900,青　森,002,42541,532,,
2025,9,27,土,ねぎ,31900,長　野,020,38755,435,,
2025,9,27,土,ねぎ,31900,秋　田,005,32779,495,,
2025,9,27,土,ねぎ,31900,茨　城,008,22252,402,,
2025,9,27,土,ふき,32300,,,3,1530,－,－
2025,9,27,土,ふき,32300,徳　島,036,3,1530,,
2025,9,27,土,うど,32400,,,6,1332,18.8,263.2
2025,9,27,土,うど,32400,栃　木,009,6,1332,,
2025,9,27,土,みつば,32500,,,8941,1158,107.7,96.7
2025,9,27,土,みつば,32500,千　葉,012,1230,1047,,
2025,9,27,土,みつば,32500,静　岡,022,1210,1073,,
2025,9,27,土,みつば,32500,三　重,024,1144,1733,,
2025,9,27,土,みつば,32500,愛　知,023,1112,1052,,
2025,9,27,土,みつば,32500,埼　玉,011,982,904,,
2025,9,27,土,しゅんぎく,32600,,,3055,1741,107.1,102.8
2025,9,27,土,しゅんぎく,32600,北海道,001,485,1266,,
2025,9,27,土,しゅんぎく,32600,福　岡,040,442,1424,,
2025,9,27,土,しゅんぎく,32600,岐　阜,021,419,2593,,
2025,9,27,土,しゅんぎく,32600,岩　手,003,327,1916,,
2025,9,27,土,しゅんぎく,32600,大　阪,027,303,1425,,
2025,9,27,土,にら,32800,,,57244,900,110.8,100.4
2025,9,27,土,にら,32800,高　知,039,22642,843,,
2025,9,27,土,にら,32800,茨　城,008,7025,909,,
2025,9,27,土,にら,32800,大　分,044,6310,814,,
2025,9,27,土,にら,32800,北海道,001,4874,1143,,
2025,9,27,土,にら,32800,栃　木,009,4797,1047,,
2025,9,27,土,セルリー,32900,,,53474,258,117.2,98.1
2025,9,27,土,セルリー,32900,長　野,020,51340,254,,
2025,9,27,土,アスパラガス,33100,,,21032,1173,126.4,99.5
2025,9,27,土,アスパラガス,33100,佐　賀,041,2896,1199,,
2025,9,27,土,アスパラガス,33100,長　野,020,2048,1253,,
2025,9,27,土,アスパラガス,33100,福　岡,040,2011,1051,,
2025,9,27,土,アスパラガス,33100,熊　本,043,1958,1116,,
2025,9,27,土,アスパラガス,33100,長　崎,042,1833,1020,,
2025,9,27,土,　　うち輸入,33101,,,3458,1325,165.0,91.9
2025,9,27,土,カリフラワー,33200,,,14512,300,133.6,101.0
2025,9,27,土,カリフラワー,33200,長　野,020,10202,321,,
2025,9,27,土,カリフラワー,33200,北海道,001,1390,263,,
2025,9,27,土,カリフラワー,33200,新　潟,015,1176,370,,
2025,9,27,土,ブロッコリー,33300,,,180102,610,120.9,103.0
2025,9,27,土,ブロッコリー,33300,北海道,001,138190,559,,
2025,9,27,土,ブロッコリー,33300,長　野,020,40461,783,,
2025,9,27,土,レタス,33400,,,765478,214,99.2,111.5
2025,9,27,土,レタス,33400,長　野,020,654976,213,,
2025,9,27,土,パセリ,33600,,,2104,3833,109.6,104.7
2025,9,27,土,パセリ,33600,長　野,020,1331,3606,,
2025,9,27,土,パセリ,33600,千　葉,012,183,3097,,
2025,9,27,土,パセリ,33600,北海道,001,150,3694,,
2025,9,27,土,パセリ,33600,大　分,044,132,3738,,
2025,9,27,土,きゅうり,34100,,,447546,477,118.6,101.5
2025,9,27,土,きゅうり,34100,群　馬,010,69300,541,,
2025,9,27,土,きゅうり,34100,北海道,001,62391,424,,
2025,9,27,土,きゅうり,34100,福　島,007,50960,510,,
2025,9,27,土,きゅうり,34100,佐　賀,041,34920,486,,
2025,9,27,土,きゅうり,34100,埼　玉,011,25303,525,,
2025,9,27,土,かぼちゃ,34200,,,447868,204,140.6,100.5
2025,9,27,土,かぼちゃ,34200,北海道,001,424201,181,,
2025,9,27,土,なす,34300,,,263817,410,128.5,96.5
2025,9,27,土,なす,34300,群　馬,010,52190,445,,
2025,9,27,土,なす,34300,高　知,039,39067,500,,
2025,9,27,土,なす,34300,茨　城,008,35675,327,,
2025,9,27,土,なす,34300,栃　木,009,28074,428,,
2025,9,27,土,なす,34300,山　梨,019,21989,356,,
2025,9,27,土,トマト,34400,,,452848,688,122.8,103.0
2025,9,27,土,トマト,34400,北海道,001,107564,708,,
2025,9,27,土,トマト,34400,岐　阜,021,97591,734,,
2025,9,27,土,トマト,34400,熊　本,043,39928,625,,
2025,9,27,土,トマト,34400,千　葉,012,31971,613,,
2025,9,27,土,トマト,34400,福　島,007,29466,772,,
2025,9,27,土,ミニトマト,34450,,,167102,1135,124.7,101.5
2025,9,27,土,ミニトマト,34450,北海道,001,57087,1211,,
2025,9,27,土,ミニトマト,34450,茨　城,008,34068,969,,
2025,9,27,土,ミニトマト,34450,千　葉,012,11023,981,,
2025,9,27,土,ミニトマト,34450,山　形,006,9693,1139,,
2025,9,27,土,ミニトマト,34450,愛　知,023,9207,1296,,
2025,9,27,土,ピーマン,34500,,,188324,569,111.4,103.3
2025,9,27,土,ピーマン,34500,茨　城,008,44546,624,,
2025,9,27,土,ピーマン,34500,岩　手,003,36635,455,,
2025,9,27,土,ピーマン,34500,青　森,002,23154,457,,
2025,9,27,土,ピーマン,34500,大　分,044,21971,561,,
2025,9,27,土,ピーマン,34500,北海道,001,12933,580,,
2025,9,27,土,ししとう,34600,,,12011,1278,135.7,93.3
2025,9,27,土,ししとう,34600,高　知,039,3599,1784,,
2025,9,27,土,ししとう,34600,京　都,026,3594,980,,
2025,9,27,土,ししとう,34600,千　葉,012,1659,1584,,
2025,9,27,土,ししとう,34600,愛　媛,038,833,729,,
2025,9,27,土,スイトコーン,34700,,,6767,349,73.3,108.4
2025,9,27,土,スイトコーン,34700,北海道,001,5797,330,,
2025,9,27,土,さやいんげん,35100,,,6308,1568,119.1,96.8
2025,9,27,土,さやいんげん,35100,福　島,007,1622,1542,,
2025,9,27,土,さやいんげん,35100,鹿児島,046,1020,1483,,
2025,9,27,土,さやいんげん,35100,群　馬,010,848,1323,,
2025,9,27,土,さやいんげん,35100,北海道,001,769,2184,,
2025,9,27,土,さやいんげん,35100,青　森,002,453,1463,,
2025,9,27,土,さやえんどう,35200,,,1784,2547,118.2,110.5
2025,9,27,土,さやえんどう,35200,北海道,001,1030,3204,,
2025,9,27,土,さやえんどう,35200,青　森,002,30,4140,,
2025,9,27,土,さやえんどう,35200,岩　手,003,27,3020,,
2025,9,27,土,さやえんどう,35200,秋　田,005,25,3225,,
2025,9,27,土,さやえんどう,35200,静　岡,022,9,4212,,
2025,9,27,土,　　うち輸入,35201,,,663,1389,93.4,120.9
2025,9,27,土,えだまめ,35500,,,22572,1011,94.3,103.9
2025,9,27,土,えだまめ,35500,山　形,006,5937,926,,
2025,9,27,土,えだまめ,35500,秋　田,005,5694,799,,
2025,9,27,土,えだまめ,35500,群　馬,010,5383,1318,,
2025,9,27,土,えだまめ,35500,京　都,026,1514,1501,,
2025,9,27,土,かんしょ,36100,,,385389,296,112.2,100.7
2025,9,27,土,かんしょ,36100,茨　城,008,150217,280,,
2025,9,27,土,かんしょ,36100,千　葉,012,126767,285,,
2025,9,27,土,かんしょ,36100,徳　島,036,61557,347,,
2025,9,27,土,ばれいしょ,36200,,,723528,147,113.0,90.2
2025,9,27,土,ばれいしょ,36200,北海道,001,707106,147,,
2025,9,27,土,さといも,36300,,,69098,396,137.7,96.4
2025,9,27,土,さといも,36300,千　葉,012,24495,347,,
2025,9,27,土,さといも,36300,埼　玉,011,15580,386,,
2025,9,27,土,さといも,36300,愛　媛,038,11650,438,,
2025,9,27,土,さといも,36300,静　岡,022,5235,497,,
2025,9,27,土,やまのいも,36500,,,100298,499,80.5,98.6
2025,9,27,土,やまのいも,36500,北海道,001,56800,480,,
2025,9,27,土,やまのいも,36500,青　森,002,37669,502,,
2025,9,27,土,たまねぎ,36610,,,1244091,190,105.9,122.6
2025,9,27,土,たまねぎ,36610,北海道,001,1095835,189,,
2025,9,27,土,　　うち輸入,36620,,,54095,105,97.6,95.5
2025,9,27,土,にんにく,36700,,,15079,1265,132.8,128.7
2025,9,27,土,にんにく,36700,青　森,002,6236,2268,,
2025,9,27,土,にんにく,36700,香　川,037,1050,1021,,
2025,9,27,土,にんにく,36700,北海道,001,267,1034,,
2025,9,27,土,にんにく,36700,宮　城,004,20,972,,
2025,9,27,土,にんにく,36700,滋　賀,025,16,786,,
2025,9,27,土,　　うち輸入,36701,,,7482,475,102.9,105.8
2025,9,27,土,しょうが,37200,,,28671,899,150.8,94.5
2025,9,27,土,しょうが,37200,高　知,039,9367,1426,,
2025,9,27,土,しょうが,37200,千　葉,012,6473,562,,
2025,9,27,土,しょうが,37200,長　崎,042,4270,731,,
2025,9,27,土,しょうが,37200,和歌山,030,2364,649,,
2025,9,27,土,しょうが,37200,熊　本,043,426,1376,,
2025,9,27,土,　　うち輸入,37201,,,5115,550,124.6,101.7
2025,9,27,土,生しいたけ,38100,,,63564,1015,131.9,99.5
2025,9,27,土,生しいたけ,38100,徳　島,036,15763,967,,
2025,9,27,土,生しいたけ,38100,秋　田,005,7899,1182,,
2025,9,27,土,生しいたけ,38100,長　崎,042,3962,1041,,
2025,9,27,土,生しいたけ,38100,福　島,007,3169,944,,
2025,9,27,土,生しいたけ,38100,兵　庫,028,2966,1031,,
2025,9,27,土,　　うち輸入,38101,,,1315,764,134.3,99.3
2025,9,27,土,なめこ,38300,,,29423,444,133.9,101.6
2025,9,27,土,なめこ,38300,長　野,020,9824,445,,
2025,9,27,土,なめこ,38300,新　潟,015,3956,242,,
2025,9,27,土,なめこ,38300,山　形,006,3392,466,,
2025,9,27,土,なめこ,38300,三　重,024,3097,588,,
2025,9,27,土,なめこ,38300,大　分,044,2104,515,,
2025,9,27,土,えのきだけ,38400,,,147496,318,114.3,100.0
2025,9,27,土,えのきだけ,38400,長　野,020,94000,317,,
2025,9,27,土,えのきだけ,38400,新　潟,015,22340,319,,
2025,9,27,土,えのきだけ,38400,福　岡,040,8598,321,,
2025,9,27,土,しめじ,38500,,,120324,426,139.7,99.3
2025,9,27,土,しめじ,38500,長　野,020,63546,400,,
2025,9,27,土,しめじ,38500,福　岡,040,20579,422,,
2025,9,27,土,しめじ,38500,新　潟,015,10679,357,,
2025,9,27,土,しめじ,38500,茨　城,008,7606,368,,
2025,9,27,土,その他の野菜,39000,,,314478,1014,128.9,91.6
2025,9,27,土,輸入野菜計,39100,,,133712,567,113.8,92.0
2025,9,27,土,他の輸入野菜,39200,,,61593,929,131.3,77.7
