年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,22,月,にんにく,36700,香　川,037,1598,1038,,
2025,9,22,月,にんにく,36700,北海道,001,526,1473,,
2025,9,22,月,にんにく,36700,岩　手,003,40,1053,,
2025,9,22,月,にんにく,36700,兵　庫,028,20,1998,,
2025,9,22,月,　　うち輸入,36701,,,8922,466,110.4,99.1
2025,9,22,月,しょうが,37200,,,32836,957,127.4,98.3
2025,9,22,月,しょうが,37200,高　知,039,12402,1364,,
2025,9,22,月,しょうが,37200,千　葉,012,6412,617,,
2025,9,22,月,しょうが,37200,長　崎,042,3209,771,,
2025,9,22,月,しょうが,37200,和歌山,030,1776,687,,
2025,9,22,月,しょうが,37200,熊　本,043,1720,1239,,
2025,9,22,月,　　うち輸入,37201,,,5883,556,120.3,98.6
2025,9,22,月,生しいたけ,38100,,,73260,1006,118.1,101.0
2025,9,22,月,生しいたけ,38100,徳　島,036,14894,966,,
2025,9,22,月,生しいたけ,38100,秋　田,005,11994,1128,,
2025,9,22,月,生しいたけ,38100,兵　庫,028,5150,1026,,
2025,9,22,月,生しいたけ,38100,千　葉,012,4545,720,,
2025,9,22,月,生しいたけ,38100,長　崎,042,4353,1007,,
2025,9,22,月,　　うち輸入,38101,,,1521,770,141.5,99.2
2025,9,22,月,なめこ,38300,,,30504,437,93.7,101.4
2025,9,22,月,なめこ,38300,長　野,020,9268,422,,
2025,9,22,月,なめこ,38300,山　形,006,4638,494,,
2025,9,22,月,なめこ,38300,新　潟,015,4460,223,,
2025,9,22,月,なめこ,38300,三　重,024,3299,596,,
2025,9,22,月,なめこ,38300,福　島,007,1855,424,,
2025,9,22,月,えのきだけ,38400,,,167360,318,114.0,98.1
2025,9,22,月,えのきだけ,38400,長　野,020,111502,323,,
2025,9,22,月,えのきだけ,38400,新　潟,015,24042,316,,
2025,9,22,月,しめじ,38500,,,104936,439,100.8,95.0
2025,9,22,月,しめじ,38500,長　野,020,66908,403,,
2025,9,22,月,しめじ,38500,福　岡,040,15392,410,,
2025,9,22,月,しめじ,38500,茨　城,008,7522,364,,
2025,9,22,月,その他の野菜,39000,,,364261,1024,111.5,98.2
2025,9,22,月,輸入野菜計,39100,,,140378,594,103.9,108.6
2025,9,22,月,他の輸入野菜,39200,,,69734,907,109.5,101.0
