年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
2025,9,18,木,ねぎ,31900,,,394390,521,2026.3,133.2
2025,9,18,木,ねぎ,31900,北海道,001,138756,457,,
2025,9,18,木,ねぎ,31900,秋　田,005,46885,453,,
2025,9,18,木,ねぎ,31900,青　森,002,40997,512,,
2025,9,18,木,ねぎ,31900,長　野,020,34046,429,,
2025,9,18,木,ねぎ,31900,茨　城,008,19061,424,,
2025,9,18,木,ふき,32300,,,4,1350,－,－
2025,9,18,木,ふき,32300,徳　島,036,4,1350,,
2025,9,18,木,みつば,32500,,,9701,1051,7239.6,47.9
2025,9,18,木,みつば,32500,三　重,024,1716,1238,,
2025,9,18,木,みつば,32500,愛　知,023,1344,1028,,
2025,9,18,木,みつば,32500,千　葉,012,1243,976,,
2025,9,18,木,みつば,32500,静　岡,022,1187,1019,,
2025,9,18,木,みつば,32500,埼　玉,011,1158,787,,
2025,9,18,木,しゅんぎく,32600,,,5309,1532,915.3,118.3
2025,9,18,木,しゅんぎく,32600,岐　阜,021,1380,1303,,
2025,9,18,木,しゅんぎく,32600,岩　手,003,933,1975,,
2025,9,18,木,しゅんぎく,32600,北海道,001,786,1431,,
2025,9,18,木,しゅんぎく,32600,群　馬,010,588,1838,,
2025,9,18,木,しゅんぎく,32600,福　岡,040,465,1300,,
2025,9,18,木,にら,32800,,,59051,963,4149.8,98.9
2025,9,18,木,にら,32800,高　知,039,20353,936,,
2025,9,18,木,にら,32800,茨　城,008,7531,974,,
2025,9,18,木,にら,32800,大　分,044,6145,861,,
2025,9,18,木,にら,32800,北海道,001,5936,1143,,
2025,9,18,木,にら,32800,栃　木,009,5849,1069,,
2025,9,18,木,セルリー,32900,,,51584,255,******,69.9
2025,9,18,木,セルリー,32900,長　野,020,47281,253,,
2025,9,18,木,アスパラガス,33100,,,42940,1125,******,93.4
2025,9,18,木,アスパラガス,33100,佐　賀,041,6420,1127,,
2025,9,18,木,アスパラガス,33100,栃　木,009,6384,1074,,
2025,9,18,木,アスパラガス,33100,長　崎,042,4580,975,,
2025,9,18,木,アスパラガス,33100,熊　本,043,4416,1065,,
2025,9,18,木,アスパラガス,33100,山　形,006,3322,1126,,
2025,9,18,木,　　うち輸入,33101,,,1808,1554,******,65.4
2025,9,18,木,カリフラワー,33200,,,20747,279,4870.2,71.7
2025,9,18,木,カリフラワー,33200,長　野,020,18574,283,,
2025,9,18,木,ブロッコリー,33300,,,223206,642,458.2,131.0
2025,9,18,木,ブロッコリー,33300,北海道,001,183574,610,,
2025,9,18,木,レタス,33400,,,1325099,156,5270.0,91.8
2025,9,18,木,レタス,33400,長　野,020,1196625,152,,
2025,9,18,木,パセリ,33600,,,2392,3258,2345.1,104.4
2025,9,18,木,パセリ,33600,長　野,020,1696,3019,,
2025,9,18,木,パセリ,33600,北海道,001,165,3586,,
2025,9,18,木,パセリ,33600,千　葉,012,146,2839,,
2025,9,18,木,きゅうり,34100,,,807995,431,2013.9,115.5
2025,9,18,木,きゅうり,34100,福　島,007,149696,462,,
2025,9,18,木,きゅうり,34100,北海道,001,99158,432,,
2025,9,18,木,きゅうり,34100,群　馬,010,75702,501,,
2025,9,18,木,きゅうり,34100,佐　賀,041,53400,407,,
2025,9,18,木,きゅうり,34100,岩　手,003,48332,397,,
2025,9,18,木,かぼちゃ,34200,,,447609,182,1328.1,122.1
2025,9,18,木,かぼちゃ,34200,北海道,001,423360,163,,
2025,9,18,木,　　うち輸入,34201,,,1,1436,－,－
2025,9,18,木,なす,34300,,,396870,396,3762.2,94.5
2025,9,18,木,なす,34300,群　馬,010,105867,435,,
2025,9,18,木,なす,34300,茨　城,008,51468,284,,
2025,9,18,木,なす,34300,栃　木,009,45919,438,,
2025,9,18,木,なす,34300,山　梨,019,28345,347,,
2025,9,18,木,なす,34300,高　知,039,24815,485,,
2025,9,18,木,トマト,34400,,,703863,674,4666.3,121.2
2025,9,18,木,トマト,34400,岐　阜,021,140266,687,,
2025,9,18,木,トマト,34400,北海道,001,139916,676,,
2025,9,18,木,トマト,34400,千　葉,012,79173,587,,
2025,9,18,木,トマト,34400,熊　本,043,72080,641,,
2025,9,18,木,トマト,34400,青　森,002,48925,687,,
2025,9,18,木,ミニトマト,34450,,,256884,1128,1734.4,116.6
2025,9,18,木,ミニトマト,34450,北海道,001,107789,1181,,
2025,9,18,木,ミニトマト,34450,茨　城,008,60148,1001,,
2025,9,18,木,ミニトマト,34450,青　森,002,16388,1231,,
2025,9,18,木,ミニトマト,34450,千　葉,012,13840,1039,,
2025,9,18,木,ミニトマト,34450,山　形,006,9318,1213,,
2025,9,18,木,ピーマン,34500,,,323655,473,4312.0,87.4
2025,9,18,木,ピーマン,34500,岩　手,003,96404,328,,
2025,9,18,木,ピーマン,34500,茨　城,008,70259,547,,
2025,9,18,木,ピーマン,34500,青　森,002,32700,349,,
2025,9,18,木,ピーマン,34500,大　分,044,27949,536,,
2025,9,18,木,ピーマン,34500,福　島,007,23423,505,,
2025,9,18,木,ししとう,34600,,,15945,1224,******,87.9
2025,9,18,木,ししとう,34600,京　都,026,5124,1062,,
2025,9,18,木,ししとう,34600,高　知,039,5035,1563,,
2025,9,18,木,ししとう,34600,千　葉,012,1829,1516,,
2025,9,18,木,ししとう,34600,愛　媛,038,650,751,,
2025,9,18,木,ししとう,34600,長　崎,042,441,614,,
2025,9,18,木,スイトコーン,34700,,,31464,324,288.4,116.1
2025,9,18,木,スイトコーン,34700,北海道,001,23503,327,,
2025,9,18,木,スイトコーン,34700,群　馬,010,6085,283,,
2025,9,18,木,さやいんげん,35100,,,7613,1482,7182.1,86.6
2025,9,18,木,さやいんげん,35100,福　島,007,1885,1444,,
2025,9,18,木,さやいんげん,35100,群　馬,010,1378,1112,,
2025,9,18,木,さやいんげん,35100,北海道,001,1356,2099,,
2025,9,18,木,さやいんげん,35100,青　森,002,832,1228,,
2025,9,18,木,さやいんげん,35100,長　野,020,536,1877,,
2025,9,18,木,さやえんどう,35200,,,2134,2452,846.8,133.9
2025,9,18,木,さやえんどう,35200,北海道,001,1301,3136,,
2025,9,18,木,さやえんどう,35200,青　森,002,36,3990,,
2025,9,18,木,さやえんどう,35200,秋　田,005,9,2940,,
2025,9,18,木,さやえんどう,35200,岩　手,003,4,3240,,
2025,9,18,木,さやえんどう,35200,長　野,020,1,216,,
2025,9,18,木,　　うち輸入,35201,,,783,1239,－,－
2025,9,18,木,えだまめ,35500,,,53455,854,8939.0,124.7
2025,9,18,木,えだまめ,35500,秋　田,005,14763,578,,
2025,9,18,木,えだまめ,35500,群　馬,010,13457,1146,,
2025,9,18,木,えだまめ,35500,山　形,006,13370,750,,
2025,9,18,木,えだまめ,35500,京　都,026,2844,1439,,
2025,9,18,木,かんしょ,36100,,,442970,291,5135.9,96.4
2025,9,18,木,かんしょ,36100,茨　城,008,181673,261,,
2025,9,18,木,かんしょ,36100,千　葉,012,135485,297,,
2025,9,18,木,かんしょ,36100,徳　島,036,70678,356,,
2025,9,18,木,ばれいしょ,36200,,,938393,146,1036.3,106.6
2025,9,18,木,ばれいしょ,36200,北海道,001,895298,147,,
2025,9,18,木,さといも,36300,,,63872,436,******,93.2
2025,9,18,木,さといも,36300,千　葉,012,28233,359,,
2025,9,18,木,さといも,36300,愛　媛,038,12516,452,,
2025,9,18,木,さといも,36300,静　岡,022,8352,714,,
2025,9,18,木,さといも,36300,宮　崎,045,5666,405,,
2025,9,18,木,やまのいも,36500,,,151846,518,******,77.1
2025,9,18,木,やまのいも,36500,北海道,001,79966,510,,
2025,9,18,木,やまのいも,36500,青　森,002,63350,509,,
2025,9,18,木,たまねぎ,36610,,,1511222,167,472.4,273.8
2025,9,18,木,たまねぎ,36610,北海道,001,1285009,164,,
2025,9,18,木,　　うち輸入,36620,,,92412,96,－,－
2025,9,18,木,にんにく,36700,,,14875,1177,2422.6,110.1
2025,9,18,木,にんにく,36700,青　森,002,5646,2265,,
2025,9,18,木,にんにく,36700,宮　城,004,120,1170,,
2025,9,18,木,にんにく,36700,岩　手,003,115,1113,,
2025,9,18,木,にんにく,36700,北海道,001,101,1314,,
2025,9,18,木,にんにく,36700,香　川,037,28,2947,,
2025,9,18,木,　　うち輸入,36701,,,8802,469,4019.2,92.7
2025,9,18,木,しょうが,37200,,,29749,950,3164.8,95.1
2025,9,18,木,しょうが,37200,高　知,039,11500,1270,,
2025,9,18,木,しょうが,37200,千　葉,012,3621,705,,
2025,9,18,木,しょうが,37200,長　崎,042,3392,802,,
2025,9,18,木,しょうが,37200,和歌山,030,2464,666,,
2025,9,18,木,しょうが,37200,熊　本,043,1886,1270,,
2025,9,18,木,　　うち輸入,37201,,,5416,550,2461.8,95.2
2025,9,18,木,生しいたけ,38100,,,64476,979,7505.9,107.7
2025,9,18,木,生しいたけ,38100,徳　島,036,16371,908,,
2025,9,18,木,生しいたけ,38100,秋　田,005,8679,1151,,
2025,9,18,木,生しいたけ,38100,長　崎,042,5741,978,,
2025,9,18,木,生しいたけ,38100,福　島,007,4960,857,,
2025,9,18,木,生しいたけ,38100,岩　手,003,3121,1072,,
2025,9,18,木,　　うち輸入,38101,,,1417,762,－,－
2025,9,18,木,なめこ,38300,,,26237,445,4225.0,101.6
2025,9,18,木,なめこ,38300,長　野,020,8547,423,,
2025,9,18,木,なめこ,38300,山　形,006,3806,505,,
2025,9,18,木,なめこ,38300,新　潟,015,3483,239,,
2025,9,18,木,なめこ,38300,三　重,024,2780,585,,
2025,9,18,木,なめこ,38300,福　島,007,1480,439,,
2025,9,18,木,えのきだけ,38400,,,147089,324,9079.6,92.6
2025,9,18,木,えのきだけ,38400,長　野,020,88820,335,,
2025,9,18,木,えのきだけ,38400,新　潟,015,22360,310,,
2025,9,18,木,えのきだけ,38400,宮　崎,045,12262,324,,
2025,9,18,木,しめじ,38500,,,93857,458,******,61.8
2025,9,18,木,しめじ,38500,長　野,020,58805,409,,
2025,9,18,木,しめじ,38500,福　岡,040,17319,415,,
2025,9,18,木,その他の野菜,39000,,,358399,1005,8636.1,80.7
2025,9,18,木,輸入野菜計,39100,,,181778,448,5434.3,162.3
2025,9,18,木,他の輸入野菜,39200,,,71149,851,2458.5,376.5
